Brand,ProductName,ProductScore,ReviewCount,ProductPrice,Category,UserReview
Reebok,Reebok Flashfilm 3.0 ,73,426 reviews,$25,running-shoes,4.1 
Reebok,Reebok DMX Thrill ,87,7 reviews,$75,sneakers,4.9 
Reebok,Reebok Club C 85 Vegan New ,92,"17,493 reviews",$39,sneakers,4.6 
Reebok,Reebok Classic Nylon ,92,"130,189 reviews",$38,sneakers,4.6 
Reebok,Reebok BB 4000 ,86,520 reviews,$40,sneakers,4.3 
Reebok,Reebok Club C RC 1 ,83,5 reviews,$60,sneakers,4.6 
Reebok,Reebok Pyro ,87,"1,135 reviews",$29,sneakers,4.4 
Reebok,Reebok Classic Harman Run ,89,"166,369 reviews",$28,sneakers,4.5 
Reebok,Reebok Club C Revenge ,92,"25,141 reviews",$38,sneakers,4.6 
Reebok,Reebok Zig Dynamica 3 New ,82,87 reviews,NA,sneakers,4.1 
Reebok,Reebok Aztrek ,87,"5,560 reviews",$28,sneakers,4.4 
Reebok,Reebok Club C Revenge Plus ,85,28 reviews,NA,sneakers,4.7 
Reebok,Reebok Aztrek 96 ,88,"2,242 reviews",$38,sneakers,4.4 
Reebok,Reebok Zig Kinetica II Edge New ,90,58 reviews,$66,sneakers,4.5 
Reebok,Reebok Classic Leather ,92,"207,738 reviews",$23,sneakers,4.6 
Reebok,Reebok Aztrek 96 Reinvented ,89,431 reviews,NA,sneakers,4.5 
Reebok,Reebok Club C Revenge Vintage ,71,21 reviews,$155,sneakers,3.9 
Reebok,Reebok GL 6000 OG ,86,8 reviews,NA,sneakers,4.8 
Reebok,Reebok Daytona DMX Vector ,75,42 reviews,$55,sneakers,4.2 
Reebok,Reebok Workout Plus Nepenthes ,67,10 reviews,$50,sneakers,3.7 
Reebok,Reebok Split Fuel ,79,"1,001 reviews",$45,sneakers,3.9 
Reebok,Reebok Zig Kinetica Concept_Type1 ,87,7 reviews,$72,sneakers,4.9 
Reebok,Reebok DMX Run 10 ,92,166 reviews,$70,sneakers,4.6 
Reebok,Reebok Club C 85 Leather ,92,"2,599 reviews",$55,sneakers,4.6 
Reebok,Reebok Ex-O-Fit Hi ,92,"1,128 reviews",$70,sneakers,4.6 
Reebok,Reebok Royal Glide ,88,"18,146 reviews",$70,sneakers,4.4 
Reebok,Reebok Fury Adapt ,75,207 reviews,$60,sneakers,3.8 
Reebok,Reebok AZ II ,93,112 reviews,$57,sneakers,4.7 
Reebok,Reebok Aztrek 96 Adventure ,85,985 reviews,$61,sneakers,4.3 
Reebok,Reebok DMX Series 2000 ,84,97 reviews,$70,sneakers,4.2 
Reebok,Reebok Sole Fury ,85,"3,534 reviews",$45,sneakers,4.2 
Reebok,Reebok CrossFit Lifter 2.0 ,86,688 reviews,$80,training-shoes,4.4 
Reebok,Reebok HIIT ,85,"11,492 reviews",$45,training-shoes,4.5 
Reebok,Reebok Nano X ,92,"24,201 reviews",$70,training-shoes,4.6 
Reebok,Reebok Combat Noble Trainer ,82,109 reviews,$86,training-shoes,4.2 
Reebok,Reebok CrossFit Lifter Plus 2.0 ,88,491 reviews,NA,training-shoes,4.4 
Reebok,Reebok RealFlex Train 4.0 ,82,678 reviews,NA,training-shoes,4.2 
Reebok,Reebok Lifter PR II ,91,"1,061 reviews",$64,training-shoes,4.6 
Reebok,Reebok ROS Workout TR 2.0 ,79,"5,750 reviews",$67,training-shoes,4.3 
Reebok,Reebok Trainfusion Nine 3.0 ,84,775 reviews,NA,training-shoes,4.5 
Reebok,Reebok CrossFit Lite TR ,86,582 reviews,NA,training-shoes,4.3 
Reebok,Reebok JJ II ,87,162 reviews,$70,training-shoes,4.7 
Reebok,Reebok CXT TR ,86,219 reviews,NA,training-shoes,4.6 
Reebok,Reebok JJ III ,78,"2,673 reviews",$71,training-shoes,4.2 
Reebok,Reebok Lifter PR ,88,"6,143 reviews",$59,training-shoes,4.6 
Reebok,Reebok Froning ,89,84 reviews,$150,training-shoes,4.6 
Reebok,Reebok Power Lite Mid ,87,9 reviews,NA,training-shoes,5.0 
Reebok,Reebok Hydrorush ,82,224 reviews,$36,training-shoes,4.4 
Reebok,Reebok Hydrorush II ,81,68 reviews,$61,training-shoes,4.3 
Reebok,Reebok Yourflex Train 10 MT ,81,"1,712 reviews",NA,training-shoes,4.4 
Reebok,Reebok CrossFit Speed TR 2.0 ,91,"1,188 reviews",$90,training-shoes,4.5 
Reebok,Reebok Advanced Trainer ,76,707 reviews,$35,training-shoes,4.1 
Reebok,Reebok Flashfilm Trainer ,84,"3,519 reviews",NA,training-shoes,4.5 
Reebok,Reebok CrossFit Lifter 2.0 ,86,688 reviews,$80,training-shoes,4.4 
Reebok,Reebok HIIT ,85,"11,492 reviews",$45,training-shoes,4.5 
Reebok,Reebok Nano X ,92,"24,201 reviews",$70,training-shoes,4.6 
Reebok,Reebok Combat Noble Trainer ,82,109 reviews,$86,training-shoes,4.2 
Reebok,Reebok CrossFit Lifter Plus 2.0 ,88,491 reviews,NA,training-shoes,4.4 
Reebok,Reebok RealFlex Train 4.0 ,82,678 reviews,NA,training-shoes,4.2 
Reebok,Reebok Lifter PR II ,91,"1,061 reviews",$64,training-shoes,4.6 
Reebok,Reebok ROS Workout TR 2.0 ,79,"5,750 reviews",$67,training-shoes,4.3 
Reebok,Reebok Trainfusion Nine 3.0 ,84,775 reviews,NA,training-shoes,4.5 
Reebok,Reebok CrossFit Lite TR ,86,582 reviews,NA,training-shoes,4.3 
Reebok,Reebok JJ II ,87,162 reviews,$70,training-shoes,4.7 
Reebok,Reebok CXT TR ,86,219 reviews,NA,training-shoes,4.6 
Reebok,Reebok JJ III ,78,"2,673 reviews",$71,training-shoes,4.2 
Reebok,Reebok Lifter PR ,88,"6,143 reviews",$59,training-shoes,4.6 
Reebok,Reebok Froning ,89,84 reviews,$150,training-shoes,4.6 
Reebok,Reebok Power Lite Mid ,87,9 reviews,NA,training-shoes,5.0 
Reebok,Reebok Hydrorush ,82,224 reviews,$36,training-shoes,4.4 
Reebok,Reebok Hydrorush II ,81,68 reviews,$61,training-shoes,4.3 
Reebok,Reebok Yourflex Train 10 MT ,81,"1,712 reviews",NA,training-shoes,4.4 
Reebok,Reebok CrossFit Speed TR 2.0 ,91,"1,188 reviews",$90,training-shoes,4.5 
Reebok,Reebok Advanced Trainer ,76,707 reviews,$35,training-shoes,4.1 
Reebok,Reebok Flashfilm Trainer ,84,"3,519 reviews",NA,training-shoes,4.5 
Reebok,Reebok Zigwild TR 5.0 ,83,"2,705 reviews",$90,running-shoes,4.6 
Reebok,Reebok Fusion Flexweave Cage ,76,779 reviews,$60,running-shoes,4.2 
Reebok,Reebok Royal Turbo Impulse ,84,571 reviews,$35,sneakers,4.2 
Reebok,Reebok Club C Coast New ,92,518 reviews,$14,sneakers,4.6 
Reebok,Reebok Zig Kinetica Edge ,95,"1,751 reviews",$118,sneakers,4.7 
Reebok,Reebok Club C Mid II Vintage New ,90,5 reviews,$90,sneakers,5.0 
Reebok,Reebok DMX Series 2200 ,87,223 reviews,$37,sneakers,4.3 
Reebok,Reebok Zig 3D Storm Hydro New ,90,5 reviews,$145,sneakers,5.0 
Reebok,Reebok Zig Dynamica ,87,"9,946 reviews",$45,sneakers,4.4 
Reebok,Reebok Classic Leather Ripple ,89,50 reviews,$70,sneakers,4.5 
Reebok,Reebok Royal Heredis ,88,745 reviews,NA,sneakers,4.4 
Reebok,Reebok Electrolyte 97 ,85,31 reviews,$88,sneakers,4.7 
Reebok,Reebok Classic Leather 1983 TV ,86,10 reviews,NA,sneakers,4.8 
Reebok,Reebok Classic Leather Legacy ,89,"12,962 reviews",$19,sneakers,4.5 
Reebok,Reebok Classic Leather Legacy AZ New ,86,262 reviews,$33,sneakers,4.3 
Reebok,Reebok Classic Leather 1983 Vintage New ,90,5 reviews,$65,sneakers,5.0 
Reebok,Reebok Classic Leather Ripple Trail ,90,"4,462 reviews",$37,sneakers,4.5 
Reebok,Reebok Bolton Essential ,85,84 reviews,$27,sneakers,4.2 
Reebok,Reebok Instapump Fury Boost ,88,9 reviews,$64,sneakers,4.9 
Reebok,Reebok Classic Leather ATI 90S ,87,100 reviews,$85,sneakers,4.4 
Reebok,Reebok Daytona DMX ,83,147 reviews,$81,sneakers,4.2 
Reebok,Reebok Slice USA ,87,290 reviews,$70,sneakers,4.3 
Reebok,Reebok Furylite ,87,307 reviews,$79,sneakers,4.3 
Reebok,Reebok LT Court New ,71,53 reviews,$120,sneakers,3.5 
Reebok,Reebok GL 1000 New ,89,408 reviews,$28,sneakers,4.4 
Reebok,Reebok Premier New ,80,20 reviews,$47,sneakers,4.5 
Reebok,Reebok Victory G New ,90,5 reviews,$70,sneakers,5.0 
Reebok,Reebok 3D OP. 98 ,78,21 reviews,NA,sneakers,4.3 
Reebok,Reebok BB 4600 ,88,"1,349 reviews",$50,sneakers,4.4 
Reebok,Reebok Club C 85 MU ,92,"6,702 reviews",$39,sneakers,4.6 
Reebok,Reebok Club MEMT ,90,"81,970 reviews",$32,sneakers,4.5 
Reebok,Reebok Bolton ,80,40 reviews,NA,sneakers,4.5 
Reebok,Reebok Rapide ,89,380 reviews,$50,sneakers,4.4 
Reebok,Reebok Club C 85 ESTL ,88,85 reviews,NA,sneakers,4.4 
Reebok,Reebok Sole Fury SE ,88,569 reviews,NA,sneakers,4.4 
Reebok,Reebok Rapide MU ,88,363 reviews,$39,sneakers,4.4 
Reebok,Reebok Pump Court ,86,40 reviews,$80,sneakers,4.8 
Reebok,Reebok Mobius OG MU ,91,56 reviews,$110,sneakers,4.6 
Reebok,Reebok Fury Adapt MA ,70,58 reviews,NA,sneakers,3.5 
Reebok,Reebok Fury Adapt UC ,76,107 reviews,$90,sneakers,3.8 
Reebok,Reebok Pump Omni Lite ,80,45 reviews,$170,sneakers,4.4 
Reebok,Reebok Royal EC Ride 2 ,84,246 reviews,$28,sneakers,4.2 
Reebok,Reebok Pump Omni Zone II ,81,41 reviews,$160,sneakers,4.5 
Reebok,Reebok Workout Low ,90,"1,405 reviews",$70,sneakers,4.5 
Reebok,Reebok More Buckets New ,88,540 reviews,$32,sneakers,4.4 
Reebok,Reebok DMX Series 1600 ,82,124 reviews,$95,sneakers,4.1 
Reebok,Reebok Furylite X ,81,37 reviews,$90,sneakers,4.5 
Reebok,Reebok Zig Kinetica ,93,"3,670 reviews",$40,sneakers,4.7 
Reebok,Reebok Royal BB4500 HI2 ,90,"56,725 reviews",$45,sneakers,4.5 
Reebok,Reebok Royal BB4500 Hi ,89,"31,627 reviews",$66,sneakers,4.5 
Reebok,Reebok BB 5600 Premium ,79,13 reviews,$63,sneakers,4.4 
Reebok,Reebok Revenge Plus MU ,89,280 reviews,NA,sneakers,4.5 
Reebok,Reebok Workout Plus MU ,84,221 reviews,$90,sneakers,4.2 
Reebok,Reebok Furylite GW ,85,74 reviews,NA,sneakers,4.3 
Reebok,Reebok Furylite SP ,78,21 reviews,$54,sneakers,4.3 
Reebok,Reebok Zig Dynamica 2 New ,88,"2,160 reviews",$37,sneakers,4.4 
Reebok,Reebok Classic Nylon M ,92,"1,953 reviews",NA,sneakers,4.6 
Reebok,Reebok Revenge Plus Gum ,93,145 reviews,NA,sneakers,4.6 
Reebok,Reebok Workout Clean ,88,787 reviews,$65,sneakers,4.4 
Reebok,Reebok Workout Ripple ,82,41 reviews,$80,sneakers,4.5 
Reebok,Reebok Hydrorush TR ,90,384 reviews,$70,sneakers,4.5 
Reebok,Reebok BBC Question Low ,83,5 reviews,$198,sneakers,4.6 
Reebok,Reebok Workout Plus 1987 TV ,88,"2,630 reviews",$100,sneakers,4.4 
Reebok,Reebok DMX Run 10 x Predator ,77,8 reviews,$90,sneakers,4.3 
Reebok,Reebok InstaPump Fury OG ,87,547 reviews,$115,sneakers,4.3 
Reebok,Reebok Classic Leather 2.0 ,90,90 reviews,NA,sneakers,4.5 
Reebok,Reebok Pump Supreme Engine ,83,8 reviews,$76,sneakers,4.6 
Reebok,Reebok Classic Leather Ice ,95,136 reviews,NA,sneakers,4.7 
Reebok,Reebok Classic Leather MU ,90,"1,025 reviews",$84,sneakers,4.5 
Reebok,Reebok Instapump Fury Zone ,72,11 reviews,$170,sneakers,4.0 
Reebok,Reebok Workout Plus Altered ,69,6 reviews,NA,sneakers,3.8 
Reebok,Reebok Sole Fury Floatride ,69,38 reviews,$58,sneakers,3.9 
Reebok,Reebok Classic Leather Fleck ,78,6 reviews,NA,sneakers,4.3 
Reebok,Reebok Classic Leather Vector ,92,"5,639 reviews",$80,sneakers,4.6 
Reebok,Reebok 3D Op.Fractional ,75,12 reviews,$95,sneakers,4.2 
